[ 2016-07-09T00:00:21+08:00 ] /QA/index.php/List/index/id/8 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT COUNT(*) AS tp_count FROM wl_question question LEFT JOIN wl_answer answer ON question.id = answer.qid LEFT JOIN wl_category category ON question.cid = category.id WHERE ( wl_answer.uid = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ParseTemplate Behavior [ RunTime:0.020002s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020002s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001001s ]
[ 2016-07-09T13:01:22+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT `id`,`username` FROM `wl_index_user` WHERE ( `id` = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.010000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT DISTINCT  `ask_content`,`ask_time`,`answer`,wl_question.id FROM `wl_question` LEFT JOIN wl_answer on wl_question.id=wl_answer.qid WHERE ( wl_answer.uid = 86 )  [ RunTime:0.010001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.010000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT COUNT(*) AS tp_count FROM wl_question question LEFT JOIN wl_answer answer ON question.id = answer.qid LEFT JOIN wl_category category ON question.cid = category.id WHERE ( wl_answer.uid = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ParseTemplate Behavior [ RunTime:0.019001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowRuntime Behavior [ RunTime:0.002001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT `id`,`username` FROM `wl_index_user` WHERE ( `id` = 86 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.010001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT DISTINCT  `ask_content`,`ask_time`,`answer`,wl_question.id FROM `wl_question` LEFT JOIN wl_answer on wl_question.id=wl_answer.qid WHERE ( wl_answer.uid = 86 )  [ RunTime:0.011000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.012001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.009001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT COUNT(*) AS tp_count FROM wl_question question LEFT JOIN wl_answer answer ON question.id = answer.qid LEFT JOIN wl_category category ON question.cid = category.id WHERE ( wl_answer.uid = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ParseTemplate Behavior [ RunTime:0.020001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021001s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:23+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run CheckRoute Behavior [ RunTime:0.002001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT `id`,`username` FROM `wl_index_user` WHERE ( `id` = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT DISTINCT  `ask_content`,`ask_time`,`answer`,wl_question.id FROM `wl_question` LEFT JOIN wl_answer on wl_question.id=wl_answer.qid WHERE ( wl_answer.uid = 86 )  [ RunTime:0.011001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.013001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT COUNT(*) AS tp_count FROM wl_question question LEFT JOIN wl_answer answer ON question.id = answer.qid LEFT JOIN wl_category category ON question.cid = category.id WHERE ( wl_answer.uid = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run LocationTemplate Behavior [ RunTime:0.001001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ParseTemplate Behavior [ RunTime:0.024001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025001s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:01:36+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run CheckRoute Behavior [ RunTime:0.004001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ route_check ] --END-- [ RunTime:0.004001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.009001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT `id`,`username` FROM `wl_index_user` WHERE ( `id` = 86 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT DISTINCT  `ask_content`,`ask_time`,`answer`,wl_question.id FROM `wl_question` LEFT JOIN wl_answer on wl_question.id=wl_answer.qid WHERE ( wl_answer.uid = 86 )  [ RunTime:0.009000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.011001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | SQL: SELECT COUNT(*) AS tp_count FROM wl_question question LEFT JOIN wl_answer answer ON question.id = answer.qid LEFT JOIN wl_category category ON question.cid = category.id WHERE ( wl_answer.uid = 86 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run LocationTemplate Behavior [ RunTime:0.005000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ParseTemplate Behavior [ RunTime:0.028001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ContentReplace Behavior [ RunTime:0.002001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008001s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Run ShowPageTrace Behavior [ RunTime:0.003000s ]
[ 2016-07-09T13:02:09+08:00 ] /QA/index.php/Member/myanswer/id/86 | INFO: Tag[ view_end ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.005000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.009001s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.013001s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.013001s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.000000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.006000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.006000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.035002s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035002s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003001s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009001s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.003000s ]
[ 2016-07-09T13:02:15+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.004000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | SQL: SELECT `id`,`username`,`money`,`experience`,`adopt`,`answer`,`ask` FROM `wl_index_user` WHERE ( `id` = 88 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Run LocationTemplate Behavior [ RunTime:0.004000s ]
[ 2016-07-09T13:02:17+08:00 ] /QA/index.php/Member/index/id/88 | INFO: Tag[ view_template ] --END-- [ RunTime:0.004000s ]
